theta_deg,Br_T,Bt_T
208.0,0.6738782764231586,-0.19777914048106177
208.5,1.2669108377600575,-0.2624051507491569
209.0,1.4219641733313073,-0.11329443778008852
209.5,0.9147303061286483,-0.22809501527620257
210.00000000000003,0.7025735699405518,2.5589579669274842e-05
210.49999999999997,0.8940036781586,0.22008536588386848
211.0,1.408057550664028,0.09538158193245
211.5,1.4235463473385805,0.005195108976126991
212.0,1.4251066472216711,0.00035130814018187077
212.5,1.4226051511174873,-0.00016142956039689614
213.0,1.4242147881015008,-0.00032313077489496723
213.50000000000003,1.4236683293097026,-0.0051617977572877395
214.0,1.4018352428925969,-0.09445931960262618
214.50000000000003,0.8738533552923647,-0.19937645004389698
214.99999999999997,0.7169425779214287,0.019642455881619288
215.5,0.9107476382916657,0.2604280790878478
216.0,0.9546211508475494,0.3939349231224261
216.50000000000003,0.5581199972416706,0.14422628952001787
217.0,0.37940797784668423,0.061241886780470926
217.5,0.3078576687777807,0.02514510500147162
217.99999999999997,0.27784666225000154,0.004793359201415614
218.5,0.27983164219693873,-0.011061751326670437
219.00000000000003,0.31725977014813983,-0.07170953332559113
219.49999999999997,0.229518071649068,-0.15092459734984415
220.0,0.21078857671548595,-0.10606233383152149
220.5,0.31818465747464425,-0.044172676080995545
221.00000000000003,0.675717270453494,-0.17121054467214217
221.5,1.1868170793509238,-0.10734042441705603
222.0,1.2249914099374015,-0.007718339461672739
222.49999999999997,1.2264434028859188,-0.00019257362766445833
223.0,1.2258282682178494,-0.00016954441236234145
223.5,1.2241192429815362,-0.0054179708913932815
224.0,1.20633682740845,-0.09649899798704907
224.5,0.7615175454275086,-0.2076060512327065
225.0,0.5525814853028096,-0.011457839811066213
225.50000000000003,0.6655571717939711,0.14312865930557692
226.0,1.0061234091286098,0.06597816395571302
226.5,1.0148167648537334,0.0023144831169629562
226.99999999999997,1.015679019428822,0.0008771879284283869
227.5,1.0147802249148714,-0.00029744153499188387
228.0,1.0152880104175463,0.004176594577528086
228.5,0.9932846285201546,0.08391237152958061
228.99999999999997,0.6048961597104635,0.09697968653830757
229.49999999999997,0.27982003391706,-0.057405371458208704
230.0,0.14462405887500382,-0.024536218644965954
230.5,0.10984780511738021,0.006229166413215653
231.00000000000003,0.12574488101705714,0.009518967511377752
231.5,0.12355341525726792,-0.0009162462218049165
232.00000000000003,0.1300525158415387,-0.0063831104644115795
232.5,0.15047592856246136,-0.014682213439005791
233.0,0.18791545279824062,-0.027957115712554333
233.49999999999997,0.2753712551443476,-0.07333455147052799
234.0,0.4836972543749205,-0.1999423292553301
234.49999999999997,0.42929118859353427,-0.15598575190112243
235.0,0.27841969194254573,-0.03753667083571595
235.5,0.2833176621513821,0.032110336050422496
235.99999999999997,0.40407427044608535,0.02575712255467477
236.5,0.40679137991782416,0.0009510674523802025
237.00000000000003,0.40727650391707526,3.791369099865848e-05
237.49999999999997,0.4072825276629316,2.823586618058112e-05
238.0,0.40726940267783623,-0.0002706317648473375
238.50000000000003,0.4069174192891754,-0.0015727664432607185
